IR0_meas,IR1_meas,IR2_meas,IR3_meas,IR0_cam,IR1_cam,IR2_cam,IR3_cam
115,372,939,939,28.28,17.25,1.21,0.21
115,372,939,939,28.37,17.32,1.23,0.23
115,372,939,939,28.33,17.29,1.22,0.22
125,286,943,954,29.35,17.3,0.22,0.22
125,286,943,954,29.35,17.3,0.22,0.22
125,286,943,954,29.35,17.3,0.22,0.22
125,286,943,954,28.33,17.29,1.22,0.22
125,286,943,954,29.37,17.31,0.23,0.23
125,286,943,954,28.33,17.29,1.22,0.22
125,286,943,954,28.33,17.29,1.22,0.22
125,286,943,954,28.36,17.3,1.23,0.22
125,286,943,954,28.3,17.27,1.22,0.21
125,286,943,954,28.23,17.22,1.21,0.21
125,286,943,954,28.27,17.25,1.21,0.21
125,286,943,954,28.24,17.23,1.21,0.21
125,286,943,954,28.28,17.25,1.21,0.21
125,286,943,954,29.28,17.25,0.21,0.21
123,285,943,954,28.27,17.25,1.21,0.21
123,286,944,954,28.22,17.21,1.2,0.2
123,286,944,954,28.27,17.25,1.21,0.21
123,286,944,954,28.21,17.21,1.2,0.2
123,286,944,954,29.28,17.25,0.21,0.21
123,286,944,954,28.27,16.24,1.21,1.21
123,286,944,954,28.22,16.21,1.2,1.2
123,286,944,954,28.23,16.22,1.21,1.21
123,286,944,954,28.32,15.27,1.22,2.22
124,315,940,945,28.28,15.25,1.21,2.22
124,315,940,945,28.25,15.23,1.21,2.21
124,315,940,945,28.37,15.3,1.23,2.24
124,315,940,945,28.28,15.25,1.21,2.22
124,315,940,945,28.3,15.26,1.22,2.22
124,315,940,945,28.3,14.26,1.22,3.22
125,335,939,942,27.28,14.25,2.22,3.22
125,335,939,942,28.37,14.3,1.23,3.24
126,335,939,942,27.28,14.25,2.22,3.22
126,335,939,942,17.84,16.98,1.42,1.42
126,335,939,942,5.02,20.76,1.01,1.01
126,335,939,942,4.7,21.08,1.08,1.08
126,335,939,942,4.51,21.28,1.13,1.13
367,227,935,946,4.75,21.03,1.07,1.07
368,228,936,946,4.46,21.34,1.14,1.14
368,227,936,946,4.46,21.34,1.14,1.14
368,227,936,946,4.46,21.34,1.14,1.14
368,227,936,946,4.7,21.08,1.08,1.08
369,227,936,946,4.46,21.34,1.14,1.14
368,227,936,946,4.6,21.18,1.11,1.11
369,227,936,946,4.75,21.03,1.07,1.07
369,227,936,946,4.46,21.34,1.14,1.14
368,227,936,946,4.24,21.61,1.2,1.2
368,227,935,946,4.13,21.75,1.23,1.23
369,227,936,946,5.36,20.47,0.94,0.94
369,227,935,946,4.41,21.4,1.15,1.15
369,228,936,946,4.19,21.68,1.22,1.22
369,228,936,946,4.13,21.75,1.23,1.23
369,228,936,946,4.46,21.34,1.14,1.14
369,228,936,946,4.7,21.08,1.08,1.08
389,225,935,946,4.46,21.34,1.14,1.14
389,225,935,946,4.46,21.34,1.14,1.14
389,225,935,946,4.19,21.68,1.22,1.22
389,225,935,946,4.75,21.03,1.07,1.07
389,225,935,946,4.46,21.34,1.14,1.14
389,225,935,946,4.7,21.08,1.08,1.08
389,225,935,946,4.41,21.4,1.15,1.15
389,225,935,946,4.75,21.03,1.07,1.07
389,225,935,946,6.59,19.9,2.26,2.26
389,225,935,946,6.25,20.21,2.35,2.35
389,225,935,946,8.09,19.02,3.54,3.54
389,225,935,946,8.09,19.02,3.54,3.54
253,237,930,939,6.59,19.9,3.43,2.26
253,237,930,939,7.71,19.33,3.65,3.65
254,237,930,939,6.19,20.27,3.56,2.36
254,237,930,939,3.08,27.6,2.92,1.77
254,237,930,939,2.71,30.15,3.52,1.45
254,237,930,939,1.42,32.15,3.6,1.42
254,237,930,939,2.59,31.15,3.76,1.36
943,162,850,949,2.65,30.64,3.64,1.41
943,162,850,949,2.59,31.15,3.76,1.36
944,162,850,949,2.69,30.3,3.56,1.44
944,162,851,949,2.74,29.84,3.45,1.49
944,162,851,949,2.69,30.3,5.23,2.69
944,162,851,949,2.79,29.5,5,2.79
944,162,851,949,2.5,32.04,7.48,3.72
944,162,851,949,2.54,31.7,7.37,3.76
932,163,483,932,2.65,30.64,7.01,3.89
932,162,483,932,2.45,32.62,7.67,3.66
932,163,483,932,2.39,33.27,7.89,3.59
932,163,483,932,2.24,31.57,10.49,4.59
932,163,483,932,2.57,31.37,8.98,5.03
932,163,483,932,3.59,31.17,11.52,5.99
932,163,483,932,3.69,30.52,11.1,6.12
924,164,399,887,3.59,31.17,11.52,5.99
925,165,400,889,3.82,29.44,10.61,6.29
924,164,400,888,3.82,29.44,10.61,6.29
924,164,400,888,3.27,26.58,7.16,4.17
924,164,399,888,6.66,19.85,3.42,2.24
924,164,399,888,11.45,18.32,1.51,0.45
924,164,399,888,10.67,18.45,1.54,0.48
135,267,937,956,11.45,18.32,1.51,0.45
135,267,938,957,11.45,18.32,1.51,0.45
135,268,938,957,10.46,18.49,1.55,0.49
135,268,938,957,10.46,18.49,1.55,0.49
135,268,938,957,11.45,18.32,1.51,0.45
135,268,938,957,14.61,17.28,1.51,1.51
135,268,938,957,11.66,17.75,2.72,1.64
135,268,938,957,16.57,16.37,2.61,2.61
127,288,934,943,17.17,15.6,3.79,3.79
127,288,934,943,17.21,15.6,3.79,3.79
128,311,929,933,17.21,15.6,3.79,3.79
128,311,928,933,18.38,15.44,3.72,3.72
128,311,929,933,16.11,15.77,3.86,3.86
128,311,929,934,18.42,15.44,4.79,3.72
130,325,923,913,18.72,14.68,4.94,4.94
130,325,923,913,18.72,14.68,4.94,4.94
130,325,923,913,18.72,14.68,4.94,4.94
130,325,923,913,18.72,14.68,4.94,4.94
130,325,923,913,21.33,13.6,6.02,6.02
134,341,916,795,20.14,13.76,6.12,6.12
134,341,916,795,20.12,13.76,6.12,6.12
133,341,915,796,21.33,13.6,6.02,6.02
134,341,916,796,24.6,14.11,4.65,4.65
134,341,916,796,25.27,14.25,4.22,3.22
134,341,916,796,27.2,16.88,3.46,1.39
134,341,916,796,30.65,11.69,4.35,0.92
115,396,927,950,30.4,12.09,4.28,0.88
115,396,927,949,30.46,11.99,4.3,0.89
115,396,927,949,31.32,10.79,4.52,1.03
115,396,928,950,30.72,11.59,4.37,0.93
115,396,928,950,30.72,11.59,4.37,2.07
115,396,928,950,30.96,11.24,4.43,2.12
116,396,929,939,30.46,11.99,4.3,2.02
116,396,929,939,30.72,11.59,4.37,2.07
116,396,930,939,30.72,11.59,4.37,2.07
116,396,930,939,30.72,11.59,4.37,2.07
116,396,929,939,30.65,11.69,4.35,0.92
116,396,929,939,29.88,13.05,4.15,0.79
116,396,929,939,30.46,11.99,4.3,0.89
115,379,928,951,30.79,11.49,4.38,0.94
115,380,928,951,30.46,11.99,4.3,0.89
115,380,928,951,30.46,11.99,4.3,0.89
115,380,928,951,30.72,11.59,4.37,0.93
115,380,928,951,30.72,11.59,4.37,2.07
115,380,928,951,30.72,11.59,4.37,2.07
116,391,928,935,30.12,12.58,4.21,1.96
116,391,928,935,30.16,12.51,4.22,1.97
116,392,928,935,30.72,11.59,4.37,2.07
116,392,928,935,30.4,12.09,4.28,2.01
116,392,928,935,30.72,11.59,4.37,2.07
116,392,928,935,30.4,12.09,4.28,0.88
116,392,928,935,30.12,12.58,4.21,0.83
114,369,929,952,30.4,12.09,4.28,0.88
115,370,929,952,30.4,12.09,4.28,0.88
115,369,929,952,30.12,12.58,4.21,0.83
115,369,929,952,30.65,11.69,4.35,0.92
115,369,929,952,29.65,13.54,4.09,0.76
115,369,929,952,30.16,12.51,4.22,0.84
115,369,929,952,30.4,12.09,4.28,0.88
115,369,929,952,29.88,13.05,4.15,0.79
115,360,929,952,30.4,12.09,4.28,0.88
115,360,929,952,30.4,12.09,4.28,0.88
115,360,929,952,30.4,12.09,4.28,0.88
115,360,929,952,30.4,12.09,4.28,0.88
115,360,929,952,30.12,12.58,4.21,0.83
115,360,929,952,30.72,11.59,4.37,0.93
115,360,929,952,30.46,11.99,4.3,0.89
115,361,929,952,30.12,12.58,4.21,0.83
115,361,929,952,30.16,12.51,4.22,0.84
115,361,929,952,30.16,12.51,4.22,0.84
115,361,929,952,30.12,12.58,4.21,0.83
115,361,929,952,30.12,12.58,4.21,0.83
115,361,929,952,29.88,13.05,4.15,0.79
115,361,929,952,29.88,13.05,4.15,0.79
115,361,929,952,30.16,12.51,4.22,0.84
115,361,929,952,30.12,12.58,4.21,0.83
115,361,929,952,30.4,12.09,4.28,0.88
115,361,929,952,29.62,13.61,4.08,0.75
115,361,929,952,30.4,12.09,4.28,0.88
115,363,929,952,30.16,12.51,4.22,0.84
115,363,929,953,30.4,12.09,4.28,0.88
115,363,929,952,30.12,12.58,4.21,0.83
115,363,929,952,29.88,13.05,4.15,0.79
115,363,929,952,30.4,12.09,4.28,0.88
115,363,929,952,29.88,13.05,4.15,0.79
115,363,929,952,30.72,11.59,4.37,0.93
115,363,929,952,30.12,12.58,4.21,0.83
114,353,929,953,30.46,11.99,4.3,0.89
115,353,929,953,30.16,12.51,4.22,0.84
114,353,929,953,30.16,12.51,4.22,0.84
114,353,929,953,29.62,13.61,4.08,0.75
114,353,929,953,29.65,13.54,4.09,0.76
114,353,929,953,29.65,13.54,4.09,0.76
114,353,929,953,30.12,12.58,4.21,0.83
114,334,930,954,29.88,13.05,4.15,0.79
114,334,930,954,29.88,13.05,4.15,0.79
114,334,930,955,30.12,12.58,4.21,0.83
114,334,930,954,29.4,14.15,4.03,0.72
114,335,930,955,29.92,12.97,4.16,1.92
114,335,930,955,29.88,13.05,4.15,3.03
114,335,930,955,29.85,13.11,4.14,3.02
116,368,925,923,29.65,13.54,4.09,2.98
116,368,925,924,29.4,14.15,4.03,2.92
116,368,925,924,29.4,14.15,4.03,2.92
116,368,925,924,29.4,14.15,4.03,2.92
116,368,925,924,31.46,9.7,4.79,3.59
116,368,925,924,24.16,7.05,1.78,2.89
116,368,925,924,24.65,5.91,1.89,2.72
116,368,925,924,24.32,7.11,1.82,2.83
154,833,935,578,24.84,7.33,1.94,2.66
154,834,936,579,24.84,5.98,1.94,2.66
154,834,936,579,24.84,7.33,1.94,2.66
154,833,936,579,24.32,7.11,1.82,2.83
154,833,936,579,24.32,5.79,1.82,2.83
154,833,936,579,24.02,6.18,3.43,3.96
154,833,936,579,24.77,6.47,3.65,3.72
152,847,930,505,25.1,6.59,3.74,3.63
152,847,930,505,24.54,6.38,3.58,3.79
152,848,931,505,25.36,6.69,3.82,3.56
152,848,931,505,22.83,6.25,4.87,5.35
152,848,931,506,27.6,7.54,4.46,3.08
152,848,931,506,30.4,12.09,4.28,0.88
152,848,931,506,30.16,12.51,4.22,0.84
152,848,931,506,30.16,12.51,4.22,0.84
115,359,927,950,30.16,12.51,4.22,0.84
115,359,927,950,30.4,12.09,4.28,0.88
115,360,927,950,30.46,11.99,4.3,0.89
115,360,927,950,30.12,12.58,4.21,0.83
115,359,927,950,30.4,12.09,4.28,2.01
115,359,927,950,29.88,13.05,4.15,1.91
115,359,927,950,30.16,12.51,4.22,3.09
117,372,924,926,29.88,13.05,4.15,3.03
117,372,924,926,29.88,13.05,4.15,3.03
117,372,924,926,29.88,13.05,4.15,3.03
117,372,924,926,29.62,13.61,4.08,2.97
117,373,924,926,29.88,13.05,4.15,3.03
117,373,924,926,29.88,13.05,4.15,3.03
117,379,924,899,29.62,13.61,4.08,2.97
117,379,924,900,29.18,14.73,3.97,3.97
117,379,924,900,30.16,12.51,4.22,3.09
118,379,924,900,29.4,14.15,4.03,4.03
118,379,924,900,30.16,12.51,4.22,3.09
118,379,924,900,29.88,13.05,4.15,1.91
118,379,924,900,29.65,13.54,4.09,0.76
118,379,924,900,29.65,13.54,4.09,0.76
115,325,929,955,29.62,13.61,4.08,0.75
115,326,930,955,29.65,13.54,4.09,0.76
115,326,930,954,29.16,14.78,3.97,0.68
115,326,930,955,29.4,14.15,4.03,0.72
115,326,930,955,29.18,14.73,3.97,0.68
115,326,930,955,29.4,14.15,4.03,0.72
115,326,930,955,29.18,14.73,3.97,0.68
115,319,929,955,29.4,14.15,4.03,0.72
115,319,929,955,29.18,14.73,3.97,0.68
115,319,929,955,29.18,14.73,3.97,0.68
115,319,929,955,29.65,13.54,4.09,0.76
115,319,930,955,29.16,14.78,3.97,0.68
115,319,930,955,28.96,15.4,3.91,0.65
115,319,930,955,29.42,14.08,4.03,0.72
114,315,929,955,29.18,14.73,3.97,0.68
114,315,929,955,29.4,14.15,4.03,0.72
115,315,929,955,29.18,14.73,3.97,0.68
115,315,929,955,29.16,14.78,3.97,0.68
115,316,930,955,29.42,14.08,4.03,0.72
115,316,930,955,29.18,14.73,3.97,0.68
114,315,929,955,29.4,14.15,4.03,0.72
115,316,929,955,28.96,15.4,3.91,0.65
115,315,929,955,29.16,14.78,3.97,0.68
115,316,929,955,28.96,15.4,3.91,0.65
115,316,929,955,29.4,14.15,4.03,0.72
115,316,929,955,29.88,13.05,4.15,0.79
115,316,929,955,31.05,11.13,4.45,0.98
115,316,929,955,30.96,11.24,4.43,0.97
116,429,926,945,31.96,10.09,4.51,1.13
116,429,926,945,31.68,10.38,4.61,1.08
116,429,926,945,31.68,10.38,4.61,1.08
115,429,926,945,31.68,10.38,4.61,1.08
115,429,926,945,30.96,11.24,4.43,2.12
115,429,926,945,30.96,11.24,4.43,2.12
115,429,926,945,31.68,10.38,4.61,3.44
118,445,924,884,30.72,11.59,4.37,3.22
118,445,924,884,30.72,11.59,4.37,3.22
118,445,924,886,30.96,11.24,4.43,3.28
118,445,924,886,31.41,10.69,4.54,3.38
118,445,924,886,31.13,11.02,4.47,3.31
118,445,924,886,31.32,10.79,4.52,2.19
115,400,928,941,30.72,11.59,4.37,2.07
115,400,928,941,31.05,11.13,4.45,2.14
115,400,928,941,31.05,11.13,4.45,2.14
115,401,928,941,30.72,11.59,4.37,2.07
115,400,928,941,32.86,8.9,3.76,1.36
115,400,928,941,31.14,8.27,3.37,1.52
115,400,928,941,31.61,8.44,3.47,1.48
115,400,928,941,30.76,8.13,3.28,1.56
126,589,930,934,31.14,8.27,3.37,1.52
126,589,931,934,31.14,8.27,3.37,1.52
126,590,931,934,30.76,8.13,3.28,1.56
126,590,931,934,30.67,8.1,3.26,1.57
126,590,931,934,31.14,8.27,3.37,1.52
127,591,931,934,31.61,8.44,3.47,1.48
127,591,931,934,31.97,8.57,3.56,1.44
127,591,931,934,31.61,8.44,3.47,1.48
127,592,931,934,31.14,8.27,3.37,1.52
127,592,931,934,31.14,8.27,3.37,1.52
127,592,931,934,31.14,8.27,3.37,1.52
127,592,931,934,30.32,7.97,3.18,1.61
127,592,931,934,30.32,7.97,3.18,1.61
126,591,931,934,31.14,8.27,3.37,1.52
126,591,931,934,31.61,8.44,3.47,1.48
127,591,931,934,30.67,8.1,3.26,1.57
126,591,930,934,31.14,8.27,3.37,1.52
126,591,931,934,28.72,7.97,4.78,2.9
126,591,931,934,30.82,8.77,5.1,2.63
126,591,931,934,28.63,8.57,5.18,3.94
126,591,931,934,29.12,8.77,5.1,3.87
128,621,927,748,29.96,9.11,4.98,3.76
128,622,927,749,29.96,9.11,4.98,3.76
129,622,927,750,29.96,9.11,4.98,3.76
128,622,927,749,27.26,7.41,4.36,3.14
128,622,927,749,21.54,4.78,1.19,4.3
128,622,927,749,21.54,4.78,1.19,4.3
128,622,927,749,21.9,4.91,1.27,4.03
128,622,927,749,21.24,4.67,1.12,4.54
171,926,937,322,21.9,4.91,1.27,4.03
171,926,937,322,21.9,4.91,1.27,4.03
171,927,937,322,21.9,4.91,1.27,4.03
171,927,938,323,21.98,4.94,1.29,3.97
171,927,938,323,20.76,4.94,2.5,5.73
171,927,938,323,21.53,5.23,2.72,5.14
172,931,934,308,21.53,3.98,2.72,5.14
172,931,934,309,21.05,5.05,2.59,5.49
172,931,934,309,21.53,3.98,2.72,5.14
173,931,934,309,21.23,5.12,2.64,5.35
173,931,934,309,21.14,5.08,2.61,5.42
173,931,934,309,21.64,5.27,2.75,5.07
173,931,934,309,23.23,5.39,1.57,3.27
173,931,934,309,22.9,5.27,1.5,3.43
161,912,936,445,23.23,5.39,1.57,3.27
161,913,936,445,22.38,5.08,1.38,3.72
161,913,936,445,23.23,5.39,1.57,3.27
161,912,936,445,22.79,5.23,1.47,3.49
161,913,936,445,22.38,5.08,1.38,3.72
161,913,936,445,23.11,5.35,1.54,3.33
161,913,936,445,23.23,5.39,1.57,3.27
161,913,936,445,23.23,5.39,1.57,3.27
162,915,936,426,22.79,5.23,1.47,3.49
162,915,936,426,23.36,5.44,1.6,3.21
162,915,936,426,22.79,5.23,1.47,3.49
162,915,936,426,23.36,5.44,1.6,3.21
162,915,936,426,22.68,5.19,1.44,3.55
162,915,936,426,22.47,5.12,1.4,3.66
162,915,936,426,22.79,5.23,1.47,3.49
162,917,936,410,22.38,5.08,1.38,3.72
163,917,936,410,23.36,5.44,1.6,3.21
163,917,936,410,23.23,5.39,1.57,3.27
163,917,936,411,22.79,5.23,1.47,3.49
163,918,936,411,22.9,5.27,1.5,3.43
163,918,936,411,21.23,5.12,2.64,5.35
163,918,936,411,22.08,4.16,2.88,4.81
163,918,936,411,20.68,4.12,4.12,6.5
172,932,932,304,21.22,4.31,4.31,6.14
173,932,932,304,21.1,4.26,4.26,6.22
172,932,932,304,21.1,4.26,4.26,6.22
172,932,932,304,21.1,4.26,4.26,6.22
172,932,932,304,22.08,5.44,2.88,4.81
160,916,935,438,22.52,5.61,3.01,4.58
160,917,935,437,22.39,5.56,2.97,4.65
160,917,935,437,22.39,5.56,2.97,4.65
160,917,935,437,21.96,5.39,2.85,4.88
160,917,943,379,21.96,5.39,2.85,4.88
160,917,943,379,22.52,5.61,3.01,4.58
160,917,943,379,21.67,4.46,4.46,5.89
160,917,943,379,22.15,4.63,4.63,5.64
171,931,929,311,22.45,4.74,4.74,5.5
171,931,929,311,21.98,4.57,4.57,5.73
171,931,929,311,21.1,4.26,4.26,6.22
172,932,929,311,20.8,4.16,4.16,6.41
171,932,929,311,21.98,4.57,4.57,5.73
171,932,929,311,20.64,3.23,4.22,7.23
174,933,927,292,21.27,3.43,3.96,6.88
175,934,927,292,20.8,3.28,4.15,7.14
175,933,927,292,20.96,3.33,4.09,7.05
175,934,927,292,20.35,3.14,4.36,7.41
175,933,927,292,20.35,3.14,4.36,7.41
175,933,927,292,20.35,3.14,4.36,7.41
181,936,927,264,20.21,3.1,4.43,7.5
182,936,927,264,20.21,3.1,4.43,7.5
182,936,927,264,21.27,3.43,3.96,6.88
182,936,927,264,19.9,3.43,3.96,8.34
182,936,927,264,19.02,3.14,4.36,8.94
188,938,925,245,19.45,3.28,4.15,8.63
188,938,925,245,19.6,3.33,4.09,8.53
189,938,925,245,19.45,3.28,4.15,8.63
188,938,925,245,19.02,3.14,4.36,8.94
189,938,925,245,29.65,6.08,2.39,4.79
189,938,925,245,28.75,17.21,2.54,1.49
189,938,925,245,27.46,17.38,2.26,0.24
125,262,937,953,27.53,17.43,2.27,0.25
114,259,937,953,27.3,17.27,2.22,0.22
113,258,937,953,27.35,17.31,2.23,0.22
113,259,937,953,27.42,17.35,2.25,0.23
113,259,937,953,27.35,17.3,2.23,0.22
113,259,937,953,27.38,17.32,2.24,0.23
113,259,937,953,27.35,17.31,2.23,0.22
113,259,937,953,27.42,17.35,2.25,0.23
113,259,937,953,27.62,17.49,2.29,0.27
113,259,937,953,27.57,17.45,2.28,0.26
113,259,937,953,27.68,17.53,2.31,0.28
113,259,937,953,27.68,17.53,2.31,0.28
111,247,936,953,27.49,17.4,2.26,0.24
111,248,936,953,28.61,17.47,1.27,0.26
111,248,936,953,27.59,17.47,2.28,0.26
111,248,936,953,27.57,17.45,2.28,0.26
111,248,936,953,27.75,17.58,2.32,0.29
111,248,936,953,28.34,17.98,2.45,0.38
111,248,936,953,27.82,17.63,2.34,0.3
111,248,936,953,27.78,17.6,2.33,0.29
109,255,936,953,27.97,17.73,2.37,0.32
109,256,936,953,27.97,17.73,2.37,0.32
109,256,936,953,28.07,17.8,2.39,0.34
109,256,936,953,27.78,17.6,2.33,0.29
109,256,936,953,27.89,17.68,2.35,0.31
109,256,936,953,27.97,17.73,2.37,0.32
109,256,936,953,27.89,17.68,2.35,0.31
109,256,936,953,27.89,17.68,2.35,0.31
109,255,936,953,27.86,17.65,2.34,0.3
109,256,935,953,28.99,17.72,1.34,0.32
109,256,936,953,28.1,17.82,2.4,0.34
109,256,936,953,27.97,16.71,2.37,1.35
109,256,936,953,28.23,16.88,2.43,1.39
109,256,936,953,28.1,16.79,2.4,1.37
109,256,936,953,27.93,15.65,2.36,2.36
109,256,936,953,28.23,15.85,2.43,2.43
111,277,935,943,28.13,15.78,2.4,2.4
111,277,935,943,28.1,15.76,2.4,2.4
111,278,935,943,28.3,15.89,2.44,2.44
111,278,935,943,28.3,15.89,2.44,2.44
112,287,935,938,28.23,15.85,2.43,2.43
112,287,934,938,28.23,15.85,2.43,2.43
112,287,934,938,28.3,15.89,2.44,2.44
111,287,935,938,28.2,15.82,2.42,2.42
112,287,934,938,28.58,15.02,2.5,3.54
112,287,934,938,27.97,14.66,2.37,3.39
112,286,934,933,28.2,14.79,2.42,3.45
112,286,935,933,28.1,14.73,2.4,3.42
112,286,935,933,28.23,14.81,2.43,3.46
112,286,935,933,28.23,14.81,2.43,3.46
112,286,935,933,32.48,8.84,3.36,2.19
112,286,935,933,27.73,5.55,2.59,1.99
112,286,935,933,28.78,5.89,2.83,1.82
138,892,933,808,26.8,5.25,2.38,2.17
138,894,934,810,27.43,5.45,2.52,2.04
138,892,933,808,27.43,5.45,2.52,2.04
138,892,933,808,27.07,5.34,2.44,2.11
138,893,933,809,26.52,5.17,2.32,2.22
138,893,933,809,26.52,5.17,2.32,2.22
138,893,933,809,27.07,5.34,2.44,2.11
138,893,933,809,26.52,5.17,2.32,2.22
138,897,934,800,26.8,5.25,2.38,2.17
138,895,933,799,26.52,5.17,2.32,2.22
138,896,933,799,27.07,5.34,2.44,2.11
138,896,933,799,27.43,5.45,2.52,2.04
138,896,933,799,27.43,5.45,2.52,2.04
138,896,933,799,25.93,4.98,2.19,2.36
138,896,933,799,27.07,5.34,2.44,2.11
138,896,933,799,27.14,5.36,2.46,2.1
138,896,933,799,26.52,5.17,2.32,2.22
139,897,934,801,26.8,5.25,2.38,2.17
139,897,934,801,27.43,5.45,2.52,2.04
139,897,934,801,26.8,5.25,2.38,2.17
139,897,934,801,26.8,5.25,2.38,2.17
138,896,934,800,26.8,5.25,2.38,2.17
138,896,933,799,26.8,5.25,2.38,2.17
138,896,933,799,26.8,5.25,2.38,2.17
138,896,933,799,26.8,5.25,2.38,2.17
138,896,933,799,28.08,5.66,2.67,1.93
138,896,933,799,26.8,5.25,2.38,2.17
138,895,933,799,27.43,5.45,2.52,2.04
138,895,933,799,25.02,4.69,1.98,2.61
138,896,933,799,26.8,5.25,2.38,2.17
138,896,933,799,27.43,5.45,2.52,2.04
138,896,933,799,27.07,5.34,2.44,2.11
138,896,933,799,27.07,5.34,2.44,2.11
138,895,933,799,27.43,5.45,2.52,2.04
138,896,933,799,27.43,5.45,2.52,2.04
138,896,933,799,26.8,5.25,2.38,2.17
138,896,933,799,28.08,5.66,2.67,1.93
138,896,933,799,26.58,5.66,4.17,3.27
138,896,933,799,25.96,5.45,3.99,3.41
138,896,933,799,27.6,6,4.39,3.08
135,889,929,660,27.98,6.13,4.32,3.01
135,889,929,659,28.31,6.24,4.25,2.96
135,890,929,661,27.26,5.89,4.36,3.14
135,889,929,660,29.05,6.48,4.12,2.85
135,890,929,661,27.6,6,4.39,3.08
135,890,929,661,29.89,6.24,3.08,1.67
127,764,931,926,29.15,6,2.92,1.77
127,764,931,926,29.89,6.24,3.08,1.67
127,764,931,926,29.15,6,2.92,1.77
127,764,931,926,29.89,6.24,3.08,1.67
127,764,931,926,30.24,6.35,3.16,1.62
127,761,931,927,29.15,6,2.92,1.77
127,761,931,927,31.14,6.63,3.37,1.52
127,762,931,927,28.42,5.77,2.75,1.87
127,763,931,927,30.67,6.48,3.26,1.57
127,762,931,927,29.15,6,2.92,1.77
127,762,931,927,29.89,6.24,3.08,1.67
127,762,931,927,30.32,6.37,3.18,1.61
127,762,931,927,29.15,6,2.92,1.77
127,760,930,926,30.32,6.37,3.18,1.61
127,761,931,927,30.67,6.48,3.26,1.57
127,761,931,927,30.32,6.37,3.18,1.61
127,761,931,926,30.32,6.37,3.18,1.61
127,761,931,927,29.15,6,2.92,1.77
127,761,931,927,29.51,6.12,3,1.72
127,761,931,927,29.89,6.24,3.08,1.67
125,735,930,929,29.89,6.24,3.08,1.67
125,735,930,929,31.14,6.63,3.37,1.52
125,736,930,929,31.14,6.63,3.37,1.52
125,736,930,929,30.67,6.48,3.26,1.57
125,737,931,930,30.32,6.37,3.18,1.61
125,736,930,929,30.32,6.37,3.18,1.61
125,736,930,929,30.32,6.37,3.18,1.61
125,736,930,929,30.67,6.48,3.26,1.57
125,737,930,929,31.14,6.63,3.37,1.52
125,737,930,929,30.67,6.48,3.26,1.57
125,737,930,929,31.14,6.63,3.37,1.52
125,741,930,928,29.54,6.13,3,1.71
125,741,930,928,29.89,6.24,3.08,1.67
125,742,930,928,30.67,6.48,3.26,1.57
126,742,930,928,30.67,6.48,3.26,1.57
125,742,930,928,29.89,6.24,3.08,1.67
125,742,930,928,29.89,6.24,3.08,1.67
126,743,930,928,29.89,6.24,3.08,1.67
126,743,930,928,31.02,6.6,3.34,1.54
126,743,930,928,30.67,6.48,3.26,1.57
126,743,930,928,29.89,6.24,3.08,1.67
126,743,930,928,30.67,6.48,3.26,1.57
126,743,930,928,32.86,7.18,3.76,1.36
126,743,930,928,29.51,6.12,3,1.72
126,743,930,928,29.89,6.24,3.08,1.67
126,743,930,928,30.24,6.35,3.16,1.62
126,743,930,928,29.89,6.24,3.08,1.67
126,745,930,928,29.15,6,2.92,1.77
126,745,930,928,31.14,6.63,3.37,1.52
125,745,930,928,29.89,6.24,3.08,1.67
126,745,930,928,30.32,6.37,3.18,1.61
126,745,930,928,30.32,6.37,3.18,1.61
126,745,930,928,31.02,6.6,3.34,1.54
126,745,930,928,30.67,6.48,3.26,1.57
125,744,930,927,29.89,6.24,3.08,1.67
125,745,930,927,30.67,6.48,3.26,1.57
125,745,930,927,29.89,6.24,3.08,1.67
125,746,930,927,30.67,6.48,3.26,1.57
125,745,930,927,29.5,6.63,4.05,2.79
125,745,930,927,27.6,6,4.39,3.08
125,745,930,927,29.05,6.48,4.12,2.85
125,745,930,927,27.13,6.37,4.18,4.18
126,789,930,730,27.87,6.63,4.05,4.05
126,790,930,731,29.96,7.37,3.76,3.76
126,790,930,730,28.63,6.9,3.94,3.94
126,790,930,731,27.53,6.52,4.11,4.11
126,790,930,731,23.11,4.08,1.54,3.33
126,790,930,731,22.38,3.85,1.38,3.72
126,790,930,731,22.28,3.82,1.36,3.77
163,932,936,352,22.38,3.85,1.38,3.72
163,932,936,353,21.6,3.6,1.2,4.25
163,932,936,353,22.38,3.85,1.38,3.72
163,932,937,353,21.82,3.67,1.25,4.08
163,932,937,353,21.9,3.69,1.27,4.03
163,932,937,353,22.38,3.85,1.38,3.72
163,932,937,353,22.79,3.98,1.47,3.49
163,932,936,353,22.28,3.82,1.36,3.77
163,932,936,353,22.79,3.98,1.47,3.49
163,932,937,353,21.9,3.69,1.27,4.03
163,932,937,353,21.54,3.58,1.19,4.3
163,932,937,353,21.9,3.69,1.27,4.03
163,932,937,353,21.98,3.72,1.29,3.97
163,933,937,354,21.98,3.72,1.29,3.97
163,932,936,353,22.38,3.85,1.38,3.72
163,932,937,353,22.58,3.91,1.42,3.6
163,932,937,353,21.54,3.58,1.19,4.3
163,932,937,353,21.9,3.69,1.27,4.03
163,932,937,353,21.9,3.69,1.27,4.03
163,932,937,353,22.47,3.88,1.4,3.66
